sentence_id,value_shap,value_lime,cosine_similarity,pearson_correlation,js_divergence
485,"[0.0127233407692983, -0.0525968937436118, 0.0611199643462896, -0.0190416336990892, -0.0001042641233652, -0.0025160976219922, 0.0173073652840685, 0.0590684488706756, 0.1957292770894128, -0.0624930515114101, -0.00902245238467, 0.0758515034212905, -0.0726418991398532, 0.0066175090614706, -0.0435340720869135, 0.0478619134810287, -0.1698392012986005, 0.1272745199748897]","[-0.058748940775237, -0.0122870434720755, 0.1129967973624922, -0.0341235286327615, 0.0299896490627753, -0.0558854610307229, -0.0052715934244298, 0.0114705175769842, 0.1058854084479008, 0.0340972325641753, -0.030358394533425, 0.0025322432957283, 0.0375604199240661, 0.0123294488696412, 0.0340972325641753, 0.0602088920979419, -0.0670318474110104, 0.1413984952442878]",0.6406585258285376,0.6378420811125506,0.2098785942070452
486,"[-0.0345206291531212, -0.010667277558241, 0.0599858054774813, -0.0045241427724249, -0.0289423659414751, -0.0425416007783496, 0.0339013546763453, 0.0748455309367273, 0.0060448420699685, 0.0317042770329862, 0.1137138863559812, -0.0859361120965331, 0.1378014936344698, -0.0111361386952921, -0.1093169620726257]","[-0.0118314122574932, -0.039473254772129, 0.0112854405556405, 0.0147229911517337, -0.0057743665597144, 0.0281378772387147, -0.0057193715050063, -0.0009189062014459, 0.0147229911517337, 0.0274485735445462, 0.1103116942222816, -0.0106421348865264, 0.0573501335713912, 0.0291831773110494, -0.0825434605963859]",0.7327215485284507,0.7277440758525708,0.14506112348311997
487,"[0.1351530691608786, 0.0592193743214011, -0.0092682414688169, -0.023063872475177, 0.0764417061582207]","[0.0105795963428981, -0.0758982059741211, 0.0256883470402661, -0.0958640968829663, -0.17019646587858]",-0.3969989056685006,0.022848694213680604,0.4747952039125694
488,"[0.0432510203681886, -0.0377059585880488, 0.0214537888532504, -0.2723421236732974, 0.0213225739717017, -0.0053607511508744, 0.228942462184932, -0.0038031041040085]","[0.0401545903594033, -0.0816222612848428, 0.0423177024043239, -0.2116263228506974, 0.0255574797949527, 0.027868799425589, 0.0860967544758706, 0.020902277595206]",0.9103099011480333,0.9122830760105897,0.06206006238981683
489,"[0.1029690379509702, 0.1646364846965298, -0.3122655742336064, 0.0127488754224032, 0.0527884216280654, 0.0491332571837119, -0.0157784229231765, -0.0287290028791176]","[-0.0377977331383604, 0.0117082285191991, -0.1018975650637564, 0.0758174939277952, -0.04321466921028, 0.1580080113041145, 0.0707512641617702, 0.052869416100009]",0.3910395149447498,0.40123509365761933,0.20091256912106267
490,"[0.1888635484501719, 0.1674695024266839, -0.0790868112817406, 0.0720003312453627, 0.1231085937470197]","[0.0704924280234278, -0.0116790275874859, 0.0488356985716182, 0.1328422440750148, -0.211006655523369]",-0.11241961720460589,-0.20769289618054393,0.4252381930351857
491,"[0.0896218235138803, -0.0615481485147029, 0.0378926237026462, -0.0379193556000245, -0.0393039657210465]","[0.0142362875258726, -0.0804156725887272, 0.031173956576446, -0.051799599543751, 0.1030615256625809]",0.28846226083602866,0.29104112194926757,0.318478483314271
492,"[0.0362680801190435, -0.0337681225501, 0.0542982383631169, 0.0955641432665288, 0.0419953721575439, 0.0484653008170425, 0.0259410627186298, 0.0297661013901233, -0.0362846129573881, -0.0994512429460883, -0.0221553070005029, 0.0923778575379401, 0.00185452029109, 0.0722596333362162, 0.0063734480645507, 0.0053653551731258, 0.0108069865964353]","[-0.016860000113069, -0.0467114084700987, 0.0647568753301752, 0.0888436850140396, 0.0258065773826948, -0.0335697940775261, 0.1280272923490626, -0.0100925646692312, 0.0803392614400722, 0.0052131201148093, 0.0467077736496115, 0.0384271780545369, 0.0105373025863863, 0.0647568753301752, -0.0552934520051923, 0.0161543524086413, -0.0062925757538393]",0.3921539533861063,0.2759383787765633,0.27810028276574217
493,"[0.083642772398889, -0.0194191010668873, -0.0369989830069243, 0.2168623409233987]","[-0.048747571259899, 0.0310292301431181, -0.0061293994248829, 0.2377577474202794]",0.8149883944009203,0.7650953514333801,0.41068088470117914
494,"[0.0488546005217358, 0.0312824522843584, 0.0295545023400336, -0.0137649588286876, 0.0001217493263538, -0.0971264018153306, -0.0050602129194885, -0.0234230605419725, 0.019672081049066, 0.037298512936104, 0.0228531102184206, 0.0344761779997497, 0.0598514231678564, 0.0708343133737798, 0.1191161730821477, 0.0130099248344777]","[-0.0013683364092844, -0.0106079165278386, -0.0173031027845361, 0.0435700528659982, 0.0007798506980895, -0.0050040438587318, 0.0993660708174776, -0.1181494007827611, 0.0535171065069518, -0.0122226822358813, -0.0380080893005708, 0.1547622586607428, 0.1026290882107266, 0.0993660708174776, 0.1631449317855826, 0.0788412036426682]",0.6016483953368033,0.5058838491232819,0.21334541164185117
495,"[0.0350908455438911, 0.0788474376313388, 0.0229644130449742, 0.0827928318176418, 0.0433255119714885, 0.0389905471820384, 0.1079308982007205]","[-0.0506938316928875, 0.1220234830194304, -0.0030440257786343, 0.0696701846594307, -0.0398562044824059, -0.0130401146029369, -0.0244087399599144]",0.3193394040579144,0.4299583148729981,0.3249098312985209
496,"[-0.0520158992148935, 0.0448655528016388, -0.0037954625440761, 0.0925263807876035, -0.0250550645869225, -0.0057960662525147, 0.0122501517180353, -0.0299590963404625, 0.0182422348734689, -0.0895139241911238, -0.1354271171876462, 0.0211188468529144, -0.0179415486200014, 0.1365659677976509, 0.2406677097169449, -0.0487635274912463, 0.0356559521169401, 0.0200101526570506, -0.0471530418144539]","[0.0056137704266674, -0.0391832054813214, 0.0133283815364663, -0.0120963600339379, 0.0301590353532055, -0.0291031667871976, 0.0020450344678266, 0.0146797945973214, 0.0640198369439062, -0.0284005718205229, -0.2077202773891993, 0.0288238507020717, -0.0314106483469226, 0.1488626796834433, 0.2128014414738332, -0.0042966993407879, 0.0448239956522655, 0.0687665388369591, -0.026437321182431]",0.8252019838275131,0.8233768726253597,0.1148357162669855
497,"[0.0343050444498658, -0.1002317732200026, 0.0920292250812053, 0.0431094300001859, 0.0143608406651765, -0.0136687357444316, -0.0732318173977546, 0.0170312546542845, 0.2318229738157242]","[0.0132428654684027, -0.3551871573624821, 0.0451878161045067, -0.0347757594183747, -0.0494642988385083, 0.1045087795991318, 0.0811012942293979, 0.1403446185959047, 0.3199941028413786]",0.7212701341636494,0.7124785360137211,0.1831246641565476
498,"[-0.0769945839419961, 0.1113208122551441, 0.0078406315296888, -0.0662031145766377, 0.1508228147868067, -0.3194524252321571, 0.2120381095446646]","[-0.1431949164427727, 0.1528501111306414, 0.0209904828180938, 0.0945422282351727, 0.1394267908055946, -0.3490052558230151, 0.1265008705751591]",0.9005548796111592,0.900643423084834,0.07701665956897853
499,"[0.0437510954216122, 0.0054534086957573, 0.1631201338022947, -0.0467463657259941, -0.0237801203038543, -0.0245870074722915, 0.0861247273860499, 0.068160024980898, 0.0384049681742908]","[-0.0069754894251512, -0.0668461274726233, 0.1278502654340825, -0.0214146959710767, 0.0471836360222953, 0.0223238738131312, 0.0908668505076426, 0.0768162032786861, 0.0864480520234897]",0.7878907910946552,0.7131203582270503,0.2718254914340155
500,"[0.012112925411202, 0.1003906728001311, -0.0904432291863486, 0.0096761501627042, 0.1158793633803725, 0.0364184947684407]","[0.0338019921161687, -0.0645543499179436, -0.0816477142908759, 0.0359215359620348, 0.0277035862646344, 0.1685791193767598]",0.2930481064292919,0.22058269747069817,0.29850924200332246
501,"[-0.0042722800280898, 0.0308217161800712, 0.0172165170661173, -0.0063097364618442, -0.0190441083541372, -0.0544147877808427, -0.039704987546429, 0.0598416303982958, 0.0178474598797038, 0.0167010249570012, 0.0383230794395785, 0.1845469865074847, 0.0431177737773396, -0.0018455846002325, -0.0227676061476813, -0.0066217775311088, -0.0264135066536255, 0.0099156901123933, -0.0335003668005811, 0.0395398002146976]","[0.0059268637843671, 0.0436321723215187, 0.0323508654258601, 0.0093334031131203, -0.0008180309471397, 0.1033923295645996, -0.0177150236339476, 0.0093334031131203, 0.0418656757872433, -0.0008180309471397, 0.1033923295645996, 0.1393635514496904, 0.0957559163626847, -0.0008180309471397, -0.003224813119507, -0.0126139056633003, 0.0010156969009284, -0.0469422251744419, -0.0008180309471397, 0.0178238505383276]",0.5917697664179714,0.5603455215549882,0.2620205743688736
502,"[-0.0178490739781409, -0.0547514513600617, 0.0035963737173005, 0.1375373505288735, 0.0430943586397916, -0.023994488408789, -0.022934266453376, 0.1161895753757562, 0.1005131718993652, -0.082635845959885, -0.210736928100232, 0.0327259078621864, 0.0055634267628192]","[0.0214266534373529, -0.0016863862746795, -0.0279513639747792, 0.1218885710594413, 0.0392865038822556, 0.0197544269755625, -0.0395458372277913, 0.1018805949088535, 0.1740330263710409, -0.0016863862746795, -0.1666475881693546, -0.0272527876955405, 0.1767172676818523]",0.7549620138735801,0.7874002112570708,0.09709866495862392
503,"[0.0389443952590227, 0.1178963612765073, -0.0429888209328055, -0.0969178909435868, -0.0716600946616381, -0.0039250159170478, 0.0878656688146293, 0.0317127809394151, 0.1818804654758423]","[-0.0191429493837276, 0.0986967975634067, 0.0428979570005334, -0.0491053824664509, -0.1991006768845566, -0.0491053824664509, 0.059375972233824, 0.0428979570005334, 0.1118759127064989]",0.7463020080849989,0.7677711330189134,0.22857544183416337
504,"[0.017877021091408, -0.0182211725768866, -0.0351739314646692, -0.0610622216045158, 0.3429213651252212, -0.0129686489672167, 0.0106828930292977, -0.0210074558417545, -0.078365541412495, -0.125341834500432, 0.0363696509448345, -0.0835699729796033, 0.0496044701940263, 0.0179826582534587, -0.0235803238319931]","[-0.0198408461048293, -0.0320891645836844, -0.0130714899668902, 0.0055542421167931, 0.0505885795970876, 0.0055542421167931, -0.0126872530173296, 0.046828671995478, -0.0732963506119768, 0.028468989665267, 0.0326729177342645, -0.021647684194192, -0.0105626827876775, 0.025510654997136, 0.0389383870400763]",0.4052625135280837,0.4063370317144809,0.2682288964114687
505,"[0.0772749767638742, -0.0417641140520572, 0.0332368942908942, -0.0074568521231412, 0.0278383590048179, 0.0347766777267679, -0.0530203352682292, 0.1092665528412908, 0.0663594990619458, -0.1972197765135206, 0.0467388369143009, 0.1105999676510691, 0.0270264678983949, 0.0192341269867029, -0.1279374608129728]","[-0.0004983401594382, -0.0179551154151968, 0.0871003483631014, 0.0421542494843389, -0.0089895693543402, 0.0198239878005116, -0.0253200005663895, 0.0163861822471236, 0.0550509209180746, -0.0816377255395865, 0.0160791755448425, 0.0556437044997634, -0.0043480704361243, 0.03911534838024, -0.00158703816646]",0.6755062064315034,0.6806265428528024,0.1146366761842055
506,"[0.0749593509826809, -0.1121043551247567, 0.0605971340555697, -0.0001790306996554, -0.0093472572043538, 0.090935269370675, -0.014962839661166, 0.1490162105765193, -0.0505689745768904, -0.0764567190781235, 0.115024484694004]","[-0.0020136792495692, 0.0145648046030888, 0.043609078584527, -0.03975142854921, 0.0032084920054502, 0.043609078584527, 0.0406329207984093, 0.0048973405464088, 0.0259064178068726, 0.0712213446150027, 0.0621108859880258]",0.1499952873913228,-0.008048175398822521,0.3338001406876245
507,"[-0.0029710294620599, 0.0484504746564198, -0.0153160738991573, -0.0406860913499258, 0.0023694582923781, -0.0008309523400384, -0.0252386292850133, -0.0344912523578386, 0.0044814985449193, -0.0292049207928357, -0.0035058694193139, -0.0208970346720889, -0.0055809341283747, -0.024218332269811, 0.0137965729518327, 0.0282422897871583, -0.0013585392734967, -0.0003036748094018, -0.0061239552160259, 0.0159446890174876, 0.0069976387021597]","[0.0007778362647593, -0.0173638399069174, 0.00935936619185, 0.0121471598695543, -0.0049365960872605, 0.0017743031610154, -0.007054092044416, 0.0019961085110032, -0.0020488651233143, -0.0127642588253112, 0.0105428311180923, -0.0270843749275779, -0.0213460658554498, 0.0080132286496172, -0.0005686062149654, 0.0076649309497412, 0.000283414102857, 0.00935936619185, 0.0121471598695543, 0.0032113189511876, -0.0285722650927247]",-0.10581525959259154,-0.14557169548893897,0.3223708519263323
508,"[0.0017114217480411, 0.0110027142654871, -0.0403816906473366, -0.0389683784305816, -0.0357243992184521, 0.2110572701640194, 0.0095848703203955, 0.0756288082484388, 0.0362727343162987, 0.0096377808658871, -0.1257965255354065, 0.0345463499252218, 0.0075322037446312]","[0.004508102331694, -0.0004697120364807, -0.026891574549413, -0.0045537938256237, -0.0272308639633068, 0.1517641139534494, 0.0183604018727723, 0.0202171144981941, 0.1062996897152608, 0.0069495919109371, -0.0378642233703492, 0.0203205763618642, 0.0519805475943366]",0.8322728990614607,0.8464740142213738,0.16715396305102617
509,"[-0.0110035690013319, -0.0759685304947197, -0.0249117109924554, -0.0688793186563998, -0.0104512963443994, 0.1024738278065342, 0.0127603371802251, 0.0572462337877368, -0.0950470538664376]","[-0.0104863778167885, -0.0053900178998867, -0.0502445443470172, -0.0317449656855372, -0.0207064833204138, 0.0316105113303102, 0.0202220214514548, 0.0005486758370924, -0.0991941879357216]",0.7464216249346118,0.7476202829205814,0.1862528980389572
510,"[0.0496341558173298, 0.1478924164548516, 0.0110255051404237, -0.0237100608646869, -0.0098358129616826, 0.0670220258180052, 0.0123540959757519, -0.021407781590824, -0.0081936294154729]","[0.0203156310268265, 0.1431737978327837, -0.014158790711335, -0.0167723115409678, 0.0660087427232625, 0.0333369507742575, 0.0263828980078831, 0.0273537673880375, 0.0678178122549784]",0.734716732926758,0.6631115784691062,0.33249424645615555
511,"[0.0192700100596994, -0.0011207940988242, -0.0294265659758821, -0.0459176196018233, -0.0027343622641637, 0.2423287361161783, -0.0954297143034637, 0.0132538308389484, -0.0075357411988079, -0.0318527286872267, -0.0005301320925354, 0.0019450145773589, 0.0053492102306336, 0.0019257019739598, 0.025629500974901, -0.0040055388817563, -0.0216323436703532, 0.0332823338452726, 0.108269794510367, 0.0233637193605924, -0.0325983296924581, 0.019543447648175, 0.0857969000935554, 0.0438554577995091, -0.0209361856104806, -0.0091322568478062, 0.0049583851650822, -0.0300185787200462, 0.0919908689393196, 0.0539233732561115, -0.0818580554332584, 0.0139479321078397, 0.0172751868667546, -0.0256623733730521]","[0.0420524861986484, -0.0199867210745376, -0.0047693467458897, -0.0030093489608297, 0.0096617837386679, 0.1944733730179981, -0.0348184880824098, 0.0261184726461211, -0.0649423745058388, -0.1065281917565493, 0.0780784218332096, -0.0047035106664956, -0.0200197288483425, 0.0178486640699215, 0.0672608794999968, 0.0751578641142593, -0.0736585286073933, 0.0120991032630281, 0.0853891140077754, 0.0767570071660469, -0.080978338659026, 0.0694944920611424, 0.055662376973474, 0.0860293943400929, -0.0786874765387411, 0.0238673263104569, 0.0194654400794258, 0.0063009175419013, -0.0551270479805961, 0.0767570071660469, -0.0224236324199208, 0.0322765648797313, -0.0219499138470489, 0.0007516900136415]",0.6759670662933533,0.663031743936103,0.19121946497209455
512,"[-0.0126213440671563, -0.0349580710753798, -0.0028703240677714, 0.1638720324262976, 0.0144123947247862, 0.071136905811727, 0.0289208432659506, -0.0140888756141066, -0.0153960827738046]","[0.0483978590966426, 0.0575617923788437, 0.0587085392440904, 0.1208531029210274, 0.0291166493007051, 0.0059097485850258, -0.2336547415541408, 0.1309029851448317, 0.0588342706818498]",0.1416533016916849,0.042647228096546856,0.4071647713401003
513,"[0.4351740009151399, -0.0274325902573764, 0.0168150709941983, 0.1505236933007836, 0.1294818404712714, -0.0650312309735454, 0.029607503209263, 0.0217380975373089]","[0.392637188840166, 0.0596756185201833, 0.0949779838072509, 0.2127890741109638, 0.1038200122114184, 0.006021216698262, -0.0127057127662768, 0.1058585670086466]",0.9276951096960078,0.9340289281002501,0.2099029137562009
514,"[0.6634880811907351, -0.0185853787697851, 0.0269559998996555, 0.1284229005686938, 0.2707562692812644, -0.0884474802878685, -0.1681777458870783]","[0.4475001183124115, 0.157211918657312, 0.1811480701925538, 0.1556617195097736, 0.1829411572966842, 0.1300131616946746, 0.0430315481519847]",0.8030613523477782,0.9442157093009252,0.17214822301952737
515,"[0.0624356101616285, 0.0949158471194095, -0.0658240958873648, -0.2366399615711998, 0.0032783853821456, 0.2444091397337615, -0.0052908940706402, 0.2730277378577739]","[0.0124762059578018, -0.0036869792624763, -0.0394966357654561, -0.0725749665682944, 0.0881993747916968, 0.1021893947432606, 0.1642604022771393, 0.1432029089414914]",0.6813275314842121,0.6498346825235035,0.17840098223439038
516,"[0.096560419537127, -0.0053787538781762, -0.0637670820578932, 0.0834137657657265, 0.063466033199802, 0.2984252145979553, 0.005563085200265, -0.0414872753899544, 0.0810869198758155, 0.227948814863339]","[0.102793978987931, 0.0230904061091116, -0.0209038584335414, 0.0976325274407309, 0.0003811182722722, 0.2394428465361633, 0.042345259573434, -0.0209038584335414, 0.0277200050740361, 0.333911372993359]",0.9298101379218483,0.895072125335988,0.1783738264044156
517,"[0.4578591762110591, 0.0378238549456, -0.0714090354740619, -0.004916938021779, 0.1343379675527103, 0.1795890033827163, -0.1120421740924939]","[0.2731164255162577, 0.0967105160776013, -0.1455187101313567, -0.0899886511685946, -0.0300869064935922, 0.2574110296060405, -0.1055546306369822]",0.8372445566601766,0.8458556643240825,0.20892905759013886
518,"[0.0165053763194009, -0.025578370434232, -0.0382099758135154, 0.3622424601344391, 0.0663706324994564, -0.0129204492550343, 0.0003752437187358, -0.0251151561969891, 0.0435380518902093, 0.0165185255464166, 0.1391646200791001, 0.0128565584309399, 0.2022763467393815]","[0.0291979229659919, -0.0076544253506226, -0.001019586033458, 0.3940505978849161, 0.0299693734355301, 0.0890453878281506, 0.0385992688388794, -0.0418995711219908, 0.0520126423470336, -0.0190734386531537, 0.1306604770445796, 0.0482490379972219, 0.1759960387109824]",0.9545477706260012,0.9435689888881069,0.1927211522730727
519,"[0.3626343239448033, 0.0270833047688938, 0.1132248651701957, 0.3669701537583023, 0.1456931481370702, -0.0320355966396164, 0.0614995133655611, 0.0548432936775498, -0.2771799261972774, -0.0233626470144372]","[0.287767743268593, 0.1024997127014707, -0.0835831906015665, 0.4634375127440582, 0.090808590072125, -0.0858290022912829, 0.0347380152623123, 0.1065714702629859, -0.1264940722991688, 0.0042368550116769]",0.8770171352613014,0.8518414724321336,0.17914512068968924
520,"[0.0635767220519483, -0.0156986122019588, -0.0170938153751194, 0.0848161815665662, -0.035801192629151, 0.0886707239551469, -0.0985693873371928, 0.2143256010022014, -0.0069486880674958, -0.0032616382231935, 0.0881336730963084, 0.0071725759335095, 0.087450876206276, 0.0526873572234762, -0.0686361211410258, 0.0092202157902647, 0.0305858980646007, -0.0312546266140998, 0.0076162290133652]","[0.0098890635082946, -0.0018342050774319, -0.1196460486552699, 0.0747235977406537, -0.0155099559142861, -0.0253289073875109, -0.0104224146356052, 0.1791651758588658, 0.1010914248908924, -0.0170231490249778, 0.1100195895567173, -0.0149050658191304, 0.0881683431876542, 0.0005905927443596, 0.0228969435174495, 0.0747679819000522, 0.0866752613960019, 0.054809505142497, 0.1256154908230799]",0.5934943642041618,0.5253582372716425,0.22394202124369134
521,"[0.0713111956138163, 0.0595480650663375, -0.0282621521619148, 0.4979684097343124, 0.1002918820013292, -0.0867742128320969, -0.0524291670299135, 0.036126741382759, 0.0670324363745749]","[-0.0424101299046552, 0.0374764715989855, 0.0352083065509499, 0.374263875788107, 0.0724737297845903, 0.0511480968665644, 0.126728195651177, 0.0170679796519984, 0.0060077897086958]",0.831020530986317,0.792900472590488,0.3290275099472508
522,"[0.1872367511095944, 0.1271115130221005, 0.0535091031924821, -0.1499265754246153, 0.0621618833392858, 0.5091774955799337, 0.114866182062542, -0.0894469122285954]","[0.1353018403366956, 0.1511529928204775, 0.0490903408703547, -0.0503253079092559, 0.0424919516937871, 0.5462701973365388, 0.0490903408703547, 0.0925249798390271]",0.9270221294375496,0.9108016315413436,0.15049022328392278
523,"[0.0227717997040599, -0.0256967146415263, 0.1516710869036615, 0.410936426371336, 0.0340121891349554, -0.2209489407832734, 0.0176519286469556, 0.116067215160001, -0.0111352248932234, -0.0992660755291581, 0.1737224049866199, 0.0526731555582955, 0.0515591845614835, -0.10120844328776, -0.015855012461543, 0.3311176769784651, -0.2018632348044775, 0.0669777774019166, 0.0550395351601764, -0.0380257695214822]","[-0.0071002154082665, -0.0253752507383702, 0.0382856683636282, 0.2140455018127998, 0.0212034593110598, -0.1438158655415637, 0.0017572212864374, -0.0587116391889641, 0.0226533151782979, -0.0670049301070485, 0.1405990363050563, 0.0864259407818561, 0.0762487619498839, -0.0263287774533317, 0.0116619945435298, 0.2331166103002039, -0.05218601216541, 0.0243144965824193, 0.0289911591457905, 0.0439204726748449]",0.8811554416602401,0.8728028361703505,0.1168274046069793
524,"[0.0685970149934291, 0.1427244767546653, 0.0607824218459427, -0.0119309057481586, 0.0185258269775658, -0.0490477459970861, 0.0689482407178729, 0.1016979061532765, 0.3328222595155239, -0.1231804192066192]","[0.0042886453948337, 0.1256267875501627, 0.030495990871853, -0.0021183343904693, 0.0760295299529703, -0.1296022146094133, -0.0862891709753185, 0.1209359559297409, 0.3061742575200255, 0.1302063658057112]",0.6965603263766064,0.619245666887857,0.28234195653671934
525,"[0.0209769890061579, 0.0282988375402055, 0.0422570058726705, 0.0156067093485035, -0.0015929845976643, 0.0184083793428726, 0.0089805367751978, -0.02828865457559, -0.009606103063561, 0.0286760221933946, -0.0087973567424342, 0.0099205720471218, -0.007019187323749, -0.0017951824702322, -0.0259540384868159, 0.0136153429048135, -0.0299582338193431, -0.0073348559672012, -0.0287037777015939, -0.0107150670373812, 0.0132110477134119, 0.0168897788680624, 0.0936947478330694, 0.2243901017354801, -0.0221907169616315, -0.0406831737200263, 0.0092254663759376, 0.027517089707544, -0.0806966030795592, -0.0010088717390317, 0.0563714786840137, 0.0467058770300354, -0.1580922279972583, -0.0040054298005998, 0.3130664146738127, 0.1938599940622225, -0.0340864867903292, 0.015523390378803, -0.0325702237896621, -0.0117513290606439]","[0.0056359501883308, 0.1494243404635495, -0.0255805447680342, 0.0471451798652518, -0.023791048996903, 0.0471451798652518, -0.0118197547726627, -0.0459541970633037, -0.0552641293965794, -0.0415430775454887, 0.0388466996929825, 0.0922995685015249, -0.0369446454315731, -0.0649134350814776, -0.0478667331467135, -0.0415430775454887, -0.0173845963022007, -0.0118197547726627, 0.011016691527332, 0.0255056151082706, 0.0240267784473137, 0.0611207590792716, 0.0296263039575267, 0.162663141443253, 0.0388466996929825, 0.0437862745892835, -0.0169483884632819, 0.0018680484430428, -0.0617996694911444, -0.0552641293965794, 0.0388466996929825, 0.0706786421910233, -0.0740255697757593, 0.0240267784473137, 0.2026900553727905, 0.1494243404635495, 0.1022983716435455, 0.136480465771174, 0.0471451798652518, 0.2361775415522861]",0.6068723893002856,0.5829548804197653,0.21510383324741622
526,"[0.0184225732227787, 0.1540796085027977, 0.2206772726494819, 0.0375225599855184, 0.0173186773899942, -0.1430267478572204, 0.1481957251489802, -8.185145634342916e-05, -0.0548681628642953]","[-0.0124696538823004, 0.1274534431475045, 0.1295375230442642, 0.1217497027849519, 0.0336483492934233, -0.2115702699830295, 0.093935615351072, 0.0336483492934233, 0.0262029797169441]",0.8564002655590784,0.834470718380391,0.10842820394229576
527,"[-0.0280271262163296, 0.1214150417363271, -0.0422722782532218, 0.0175917888118419, 0.0619437063942314, 0.0742108602062217, -0.0959645095863379, -0.0079785959096625, 0.1504451974760741, 0.6145910180639476]","[0.0557479774748186, 0.0608014297907037, -0.0329181181895101, 0.083807925197823, 0.0623962910581026, 0.1798082513507106, -0.1308667527805001, 0.1035793427496423, 0.1205434686467531, 0.3827854988277756]",0.8989433397496063,0.8865897643519444,0.16489008172387934
528,"[0.0344338016584515, 0.0404120804741978, 0.0400826530531048, 0.3596331151202321, -0.0014882558025419, -0.0752904494293034, 0.4438312840647995]","[0.0183018920546114, 0.1110973668053226, 0.1279201688202281, 0.1722499204418962, 0.0118181896127484, -0.1372758478151819, 0.3932714703466201]",0.919417418038931,0.8849018092627033,0.15158151940023223
529,"[0.0479103859979659, -0.0112244908232241, 0.1062084292061626, 0.0113359889946877, 0.1616418088087812, 0.2602480169152841, 0.0777669141534715, 0.11541627231054, 0.178156373440288, -0.0043903853511437, -0.0010440525365993, -0.2027309538098052]","[0.0520331641044655, 0.0062858306962211, 0.0624436155410463, 0.0840216218667927, 0.1159881863133088, 0.2946254535392091, 0.0713340537296936, 0.0169561077203666, 0.1396526283259445, 0.0904402461432083, -0.037991291531828, -0.0016014344821067]",0.7997530372993632,0.7357308616693209,0.22410766981385574
530,"[0.0783696575090289, 0.1967047126963734, -0.0207179714925587, 0.028143907431513, -0.071135833626613, 0.0003010702785104, 0.026078735361807, -0.1228509125066921, 0.2353194691240787, 0.0669632498174905, -0.0859643534931819, 0.1090988116629887, 0.0174934646929614]","[-0.0076054404584735, 0.1578831152064054, 0.0134982730667426, 0.0346207611568178, -0.050159513549493, 0.0758068442404114, 0.0211683150853033, -0.0413520577246648, 0.2122126722615785, -0.0103373350039522, 0.0286314146993444, 0.159206266421041, -0.0728354924401735]",0.8015414530759584,0.7735631336186912,0.2339684660557845
531,"[0.0361249000998213, -0.0408815253758803, 0.1424321025260724, -0.0711370455683209, 0.1295313814480323, 0.0060859324003104, -0.070398285970441, 0.0090875020687235, 0.1291172433411702, 0.0481442977907136, 0.3288034182041883, 0.1220541298389434, 0.039020609066938, 0.117782539120526, 0.0560853309289086, -0.2429543830221519, 0.1331385388039052, -0.0135829295031726, 0.1001323424279689, 0.08805394731462, -0.0056114031613105, 0.0218798196729039, -0.1926998991693835]","[0.0339755687029926, -0.0681198596244206, 0.1035099896475024, -0.0104834034362598, 0.0800960180925174, 0.0771328819805999, 0.0420512123000423, -0.0095031202492145, 0.2969036325091685, 0.0537952690385799, 0.2980629138227307, -0.0005395852129633, 0.0584957275738345, 0.1367634173235732, 0.0500865471954931, -0.0299927944501519, 0.0206769079448106, -0.0046642058646437, 0.0805662640555052, 0.0573912936539345, 0.0002091933408537, 0.0573912936539345, -0.1078321293177028]",0.7767516993643645,0.7547022816175768,0.15418710469020627
532,"[0.0683014579117298, -0.0040211114101111, 0.0502551102545112, 0.1325521364342421, 0.063973570097005, -0.0267863549815956, -0.0367080133000854, 0.0498352274007629, 0.0330039261316414, -0.0512731224589515, 0.2076934633078053, 0.0873628277913667, 0.0776825449429452, -0.0556411098223179]","[0.1085234863031083, -0.0217760358293494, 0.0551932575772552, 0.2179928870514774, -0.0037567648913543, 0.0208180516032431, -0.0146221896088132, 0.057149054077745, 0.0773945148722349, 0.074649505755116, 0.1743890780545235, 0.0769152306080868, 0.0785953473331226, -0.0559934046482599]",0.8447436759038179,0.7837361878062004,0.19472349971604766
533,"[0.0141767017776146, 0.0105450603878125, 0.0321388286538422, 0.0108146439306437, -0.0075303433695808, 0.0190605622483417, 0.0013140303199179, 0.0130048025748692, -0.0126775795361027, 0.0184320659609511, 0.1048759928671643, 0.067518136347644, -0.0651446231495356, 0.0139728240174008, 0.0466329101182054, 0.0671864314645063, 0.0202477138955146, -0.0114809486549347, -0.0007069015409797, -0.0253831518348306, -0.0415287620853632, 0.0331782198045402, 0.0097088201437145, 0.0384703401941806, 0.0259203215246088, -0.0191804365604184, -0.0626260473800357, -0.005803666106658, 0.0490114944986999, 0.0077647627331316, 0.3077313625253737]","[-0.0113893691592417, 0.0037415033836397, 0.0410864668016257, 0.0183190077106017, 0.0448358033028268, 0.0128465357108381, -0.0401142582914256, -0.0075717761808472, -0.0142589317154664, 0.0469711414095284, 0.0871343337704767, 0.1118347990144183, -0.0703244123668588, 0.0161581013270993, 0.0302885529303804, 0.029522626039299, 0.0942226967138525, -0.0506436413046357, 0.0535447316270566, -0.0329357730050071, -0.0409131148590572, 0.0161581013270993, 0.003617565263981, 0.0871343337704767, -0.0012618467538144, -0.0144791965094216, 0.0511030357658901, 0.0661729617603341, 0.024561229710356, 0.0160543174454499, 0.2781762206717705]",0.845979073562361,0.8268270590162573,0.16267410148917233
